# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
4.721831306815147539e-02 -8.102719858288764954e-02 -4.243882633745670041e-02 4.779487033374607671e-04 3.358654640614986558e-02 7.602537274360657293e-02 3.002722412347793440e-02 1.327363744378090016e-01 6.710640573874116117e-03 -6.296346262097358981e-02 3.420534308750952768e+00 2.320364443480141148e+00 5.783815527271888079e+00
4.494854398071766038e-02 -7.583505660295486450e-02 -4.116421453654765805e-02 3.784329106565565088e-04 3.371180482208728513e-02 7.487601935863494318e-02 3.002728298306465288e-02 1.338663324713706970e-01 6.710640620440244675e-03 -6.314634010195732672e-02 3.458156688482703522e+00 2.326450273888262643e+00 5.826149609818170205e+00
4.566222615540027618e-02 -7.946606725454330444e-02 -4.265284612774848660e-02 3.009380219737067602e-04 3.385627269744873047e-02 7.650911882519721707e-02 3.002707976847886900e-02 1.347588434815406855e-01 6.710640527307987560e-03 -6.308694407343864996e-02 3.487910396785130818e+00 2.324487933445084753e+00 5.855352114379938300e+00
4.291632100939750394e-02 -7.072332501411437988e-02 -4.042366221547126492e-02 2.492658953997306309e-04 3.402190729975700101e-02 7.444556951522826593e-02 3.002730887383222441e-02 1.358486518263816722e-01 6.710640294477343906e-03 -6.290964558720588129e-02 3.524170061115432517e+00 2.318565615450020267e+00 5.883408604676324316e+00
4.332880191504955014e-02 -7.133271172642707825e-02 -4.121788181364536424e-02 2.110920453560538644e-04 3.420791141688823978e-02 7.542579323053359708e-02 3.002737890928983827e-02 1.366834014654159657e-01 6.710640527307987560e-03 -6.298235207796096247e-02 3.551959126195229022e+00 2.320981555316052880e+00 5.914369655370284029e+00
4.161397702991962572e-02 -6.743524596095085144e-02 -3.988759256899356703e-02 1.726383998175151646e-04 3.440667353570461134e-02 7.429426610469817838e-02 3.002718798816204210e-02 1.371626242995262202e-01 6.710640434175729578e-03 -6.290647909045218866e-02 3.567947699599224975e+00 2.318469500032950048e+00 5.926477430600986196e+00
4.011581279337406158e-02 -7.457479462027549744e-02 -3.866839855909347257e-02 1.447414811991620755e-04 3.461358025670051297e-02 7.328197881579398554e-02 3.002721741795539787e-02 1.371794432401657049e-01 6.710640573874116117e-03 -6.287063173949718198e-02 3.568503345720203335e+00 2.317273403743580484e+00 5.924589889504075835e+00
3.993784077465534210e-02 -7.552103698253631592e-02 -3.868143483996391158e-02 1.256406481843441671e-04 3.484185636043548445e-02 7.352329120039939603e-02 3.002720307558775018e-02 1.381193280220031627e-01 6.710640527307987560e-03 -6.260807588696479242e-02 3.599806637691639999e+00 2.308530576006950330e+00 5.947144289186738320e+00
3.557740878313779553e-02 -6.960180029273033142e-02 -3.444616645574569841e-02 1.131242825067602098e-04 3.508011698722839078e-02 6.952628344297409613e-02 3.002720661461353441e-02 1.392757415771484486e-01 6.710640573874116117e-03 -6.237227506935596327e-02 3.638318287846593169e+00 2.300677399918658050e+00 5.973554978503504032e+00
3.508662376552820067e-02 -6.830314546823501587e-02 -3.415808603167534013e-02 9.285377382184378803e-05 3.533183634281158308e-02 6.948992237448692322e-02 3.002738077193498750e-02 1.399830073118209783e-01 6.710640341043472464e-03 -6.224534101784229279e-02 3.661845412737227079e+00 2.296436771502856633e+00 5.992533124045580806e+00
