# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std increment_std_rel_error checkpoint_selection_score
5.393581342697143732e+00 -9.404468815773725510e-03 1.096329819411039422e-02 5.404544532299041526e-01 2.073078118264675210e-02 9.767482988536357880e-03 3.546353429555892944e-02 3.050341941416263511e-02 1.398652159121540339e-01 6.912829673361685634e-01
5.209257268905640004e+00 -7.423257688060402870e-03 1.126522980630397831e-02 5.220522522926330788e-01 1.930241398513317039e-02 8.037184132263064384e-03 3.546358495950698714e-02 3.068281952291727205e-02 1.348077314212220434e-01 6.681252135201590781e-01
5.021889400482177912e+00 -5.579733755439519882e-03 1.169131649658083916e-02 5.033580839633942094e-01 1.784953381866216660e-02 6.158217275515198881e-03 3.546347580850124637e-02 3.076497297734022071e-02 1.324885032815147912e-01 6.475379037414898953e-01
4.831856584548949840e+00 -4.042169428430497646e-03 1.210132613778114319e-02 4.843957781791686790e-01 1.636634096503257821e-02 4.265014873817562710e-03 3.546340614557266097e-02 3.091090880334377428e-02 1.283716889295153096e-01 6.248687932464651595e-01
4.640927171707152965e+00 -2.028329414315521717e-03 1.218424830585718155e-02 4.653111398220062256e-01 1.484276978299021651e-02 2.658521605189889583e-03 3.546340763568878174e-02 3.110865522176027229e-02 1.227956562590247630e-01 6.002910443868881840e-01
4.447911930084228693e+00 -7.776948041282594204e-05 1.249139802530407906e-02 4.460403323173522949e-01 1.329894214868545567e-02 8.075441859546117268e-04 3.546341136097908020e-02 3.127737753093242506e-02 1.180381037605020833e-01 5.765698341031584295e-01
4.253887033462524059e+00 1.271512708626687527e-03 1.273123761638999055e-02 4.266618311405181996e-01 1.171798622235655819e-02 -1.013251531549030872e-03 3.546349890530109406e-02 3.142179585993289809e-02 1.139679718588081370e-01 5.533610406157163375e-01
4.059370875358581543e+00 3.476355108432471752e-03 1.291044717654585804e-02 4.072281271219253540e-01 1.011350043118000065e-02 -2.796946687158197338e-03 3.546340726315975328e-02 3.158159554004669189e-02 1.094596380488268017e-01 5.295982123472979808e-01
3.865337395668029696e+00 5.336940754204988480e-03 1.303774798288941453e-02 3.878375142812728882e-01 8.475460624322295883e-03 -4.562287358567118645e-03 3.546327129006385942e-02 3.180206157267093797e-02 1.032394808517138746e-01 5.041147431158761183e-01
3.671270084381103693e+00 7.696117041632533073e-03 1.318084681406617165e-02 3.684450924396515115e-01 6.816471694037318230e-03 -6.364375120028853416e-03 3.546345867216586789e-02 3.200628943741321702e-02 9.748539381379027480e-02 4.791113330675079718e-01
